lambda            k
14.88095238   0.00817854
14.88095238   0.00817854
14.88095238   0.00817854
14.88095238   0.00817854
14.89203276   0.00668697
14.89203276   0.00668697
14.89203276   0.00668697
14.89490076   0.02893924
14.90312966   0.00809413
14.90312966   0.00809413
14.90312966   0.00809413
14.90312966   0.00809413
14.91424310   0.00659070
14.91424310   0.00659070
14.91424310   0.00659070
14.92500000   0.00550000
14.92500000   0.00550000
14.92537313   0.00801675
14.92537313   0.00801675
14.92537313   0.00801675
14.92537313   0.00801675
14.93651979   0.00650237
14.93651979   0.00650237
14.93651979   0.00650237
14.94135596   0.16834672
14.94768311   0.00794581
14.94768311   0.00794581
14.94768311   0.00794581
14.94768311   0.00794581
14.95886313   0.00642133
14.95886313   0.00642133
14.95886313   0.00642133
14.97005988   0.00788078
14.97005988   0.00788078
14.97005988   0.00788078
14.97005988   0.00788078
14.98127341   0.00634696
14.98127341   0.00634696
14.98127341   0.00634696
14.99250375   0.00782119
14.99250375   0.00782119
14.99250375   0.00782119
14.99250375   0.00782119
15.00375094   0.00627874
15.00375094   0.00627874
15.00375094   0.00627874
15.01501502   0.00776662
15.01501502   0.00776662
15.01501502   0.00776662
15.01501502   0.00776662
15.02629602   0.00621618
15.02629602   0.00621618
15.02629602   0.00621618
15.03759398   0.00771669
15.03759398   0.00771669
15.03759398   0.00771669
15.03759398   0.00771669
15.04890895   0.00615886
15.04890895   0.00615886
15.04890895   0.00615886
15.06024096   0.00767106
15.06024096   0.00767106
15.06024096   0.00767106
15.06024096   0.00767106
15.07159005   0.00610638
15.07159005   0.00610638
15.07159005   0.00610638
15.08295626   0.00762942
15.08295626   0.00762942
15.08295626   0.00762942
15.08295626   0.00762942
15.09433962   0.00605840
15.09433962   0.00605840
15.09433962   0.00605840
15.10574018   0.00759149
15.10574018   0.00759149
15.10574018   0.00759149
15.10574018   0.00759149
15.11715797   0.00601459
15.11715797   0.00601459
15.11715797   0.00601459
15.12859304   0.00755702
15.12859304   0.00755702
15.12859304   0.00755702
15.12859304   0.00755702
15.14004542   0.00597466
15.14004542   0.00597466
15.14004542   0.00597466
15.15151515   0.00752579
15.15151515   0.00752579
15.15151515   0.00752579
15.15151515   0.00752579
15.15200000   0.00500000
15.15200000   0.00500000
15.15749763   0.16379595
15.16300227   0.00593836
15.16300227   0.00593836
15.16300227   0.00593836
15.17450683   0.00749757
15.17450683   0.00749757
15.17450683   0.00749757
15.17450683   0.00749757
15.18602885   0.00590543
15.18602885   0.00590543
15.18602885   0.00590543
15.19756839   0.00747219
15.19756839   0.00747219
15.19756839   0.00747219
15.19756839   0.00747219
15.20912548   0.00587567
15.20912548   0.00587567
15.20912548   0.00587567
15.22070015   0.00744946
15.22070015   0.00744946
15.22070015   0.00744946
15.22070015   0.00744946
15.23229246   0.00584888
15.23229246   0.00584888
15.23229246   0.00584888
15.24390244   0.00742924
15.24390244   0.00742924
15.24390244   0.00742924
15.24390244   0.00742924
15.25553013   0.00582488
15.25553013   0.00582488
15.25553013   0.00582488
15.26717557   0.00741138
15.26717557   0.00741138
15.26717557   0.00741138
15.26717557   0.00741138
15.27883881   0.00580349
15.27883881   0.00580349
15.27883881   0.00580349
15.29051988   0.00739574
15.29051988   0.00739574
15.29051988   0.00739574
15.29051988   0.00739574
15.29160305   0.02335511
15.30221882   0.00578456
15.30221882   0.00578456
15.30221882   0.00578456
15.31393568   0.00738221
15.31393568   0.00738221
15.31393568   0.00738221
15.31393568   0.00738221
15.32567050   0.00576796
15.32567050   0.00576796
15.32567050   0.00576796
15.33742331   0.00737067
15.33742331   0.00737067
15.33742331   0.00737067
15.33742331   0.00737067
15.34919417   0.00575356
15.34919417   0.00575356
15.34919417   0.00575356
15.36098310   0.00736102
15.36098310   0.00736102
15.36098310   0.00736102
15.36098310   0.00736102
15.37279016   0.00574123
15.37279016   0.00574123
15.37279016   0.00574123
15.38461538   0.00735317
15.38461538   0.00735317
15.38461538   0.00735317
15.38461538   0.00735317
15.38500000   0.00500000
15.38500000   0.00500000
15.39645881   0.00573087
15.39645881   0.00573087
15.39645881   0.00573087
15.40832049   0.00734703
15.40832049   0.00734703
15.40832049   0.00734703
15.40832049   0.00734703
15.42020046   0.00572239
15.42020046   0.00572239
15.42020046   0.00572239
15.43209877   0.00734252
15.43209877   0.00734252
15.43209877   0.00734252
15.43209877   0.00734252
15.44401544   0.00571567
15.44401544   0.00571567
15.44401544   0.00571567
15.45244954   0.17061022
15.45595054   0.00733957
15.45595054   0.00733957
15.45595054   0.00733957
15.45595054   0.00733957
15.46790410   0.00571065
15.46790410   0.00571065
15.46790410   0.00571065
15.47987616   0.00733810
15.47987616   0.00733810
15.47987616   0.00733810
15.47987616   0.00733810
15.49186677   0.00570724
15.49186677   0.00570724
15.49186677   0.00570724
15.50387597   0.00733807
15.50387597   0.00733807
15.50387597   0.00733807
15.50387597   0.00733807
15.51590380   0.00570536
15.51590380   0.00570536
15.51590380   0.00570536
15.52795031   0.00733940
15.52795031   0.00733940
15.52795031   0.00733940
15.52795031   0.00733940
15.54001554   0.00570495
15.54001554   0.00570495
15.54001554   0.00570495
15.55209953   0.00734204
15.55209953   0.00734204
15.55209953   0.00734204
15.55209953   0.00734204
15.56420233   0.00570595
15.56420233   0.00570595
15.56420233   0.00570595
15.57632399   0.00734595
15.57632399   0.00734595
15.57632399   0.00734595
15.57632399   0.00734595
15.58846454   0.00570830
15.58846454   0.00570830
15.58846454   0.00570830
15.60062402   0.00735108
15.60062402   0.00735108
15.60062402   0.00735108
15.60062402   0.00735108
15.61280250   0.00571194
15.61280250   0.00571194
15.61280250   0.00571194
15.62500000   0.00673826
15.62500000   0.00673826
15.62500000   0.00673826
15.62500000   0.00673826
15.62500000   0.00673826
15.62500000   0.00673826
15.63721658   0.00571683
15.63721658   0.00571683
15.63721658   0.00571683
15.64945227   0.00736483
15.64945227   0.00736483
15.64945227   0.00736483
15.64945227   0.00736483
15.66170713   0.00572291
15.66170713   0.00572291
15.66170713   0.00572291
15.67398119   0.00737337
15.67398119   0.00737337
15.67398119   0.00737337
15.67398119   0.00737337
15.68627451   0.00573015
15.68627451   0.00573015
15.68627451   0.00573015
15.69858713   0.00738298
15.69858713   0.00738298
15.69858713   0.00738298
15.69858713   0.00738298
15.71091909   0.00573850
15.71091909   0.00573850
15.71091909   0.00573850
15.72327044   0.00739362
15.72327044   0.00739362
15.72327044   0.00739362
15.72327044   0.00739362
15.73564123   0.00574793
15.73564123   0.00574793
15.73564123   0.00574793
15.74803150   0.00740527
15.74803150   0.00740527
15.74803150   0.00740527
15.74803150   0.00740527
15.76044129   0.00575840
15.76044129   0.00575840
15.76044129   0.00575840
15.77287066   0.00741790
15.77287066   0.00741790
15.77287066   0.00741790
15.77287066   0.00741790
15.78531965   0.00576988
15.78531965   0.00576988
15.78531965   0.00576988
15.78671147   0.17730084
15.79778831   0.00743148
15.79778831   0.00743148
15.79778831   0.00743148
15.79778831   0.00743148
15.81027668   0.00578234
15.81027668   0.00578234
15.81027668   0.00578234
15.82278481   0.00744599
15.82278481   0.00744599
15.82278481   0.00744599
15.82278481   0.00744599
15.83531275   0.00579574
15.83531275   0.00579574
15.83531275   0.00579574
15.84786054   0.00746141
15.84786054   0.00746141
15.84786054   0.00746141
15.84786054   0.00746141
15.86042823   0.00581008
15.86042823   0.00581008
15.86042823   0.00581008
15.86479389   0.02329160
15.87300000   0.00550000
15.87300000   0.00550000
15.87301587   0.00747771
15.87301587   0.00747771
15.87301587   0.00747771
15.87301587   0.00747771
15.88562351   0.00582531
15.88562351   0.00582531
15.88562351   0.00582531
15.89825119   0.00749489
15.89825119   0.00749489
15.89825119   0.00749489
15.89825119   0.00749489
15.91089897   0.00584143
15.91089897   0.00584143
15.91089897   0.00584143
15.92356688   0.00751292
15.92356688   0.00751292
15.92356688   0.00751292
15.92356688   0.00751292
15.93625498   0.00585840
15.93625498   0.00585840
15.93625498   0.00585840
15.94896332   0.00753179
15.94896332   0.00753179
15.94896332   0.00753179
15.94896332   0.00753179
15.96169194   0.00587621
15.96169194   0.00587621
15.96169194   0.00587621
15.97444089   0.00755148
15.97444089   0.00755148
15.97444089   0.00755148
15.97444089   0.00755148
15.98721023   0.00589484
15.98721023   0.00589484
15.98721023   0.00589484
16.00000000   0.00757198
16.00000000   0.00757198
16.00000000   0.00757198
16.00000000   0.00757198
16.01281025   0.00591427
16.01281025   0.00591427
16.01281025   0.00591427
16.02564103   0.00759328
16.02564103   0.00759328
16.02564103   0.00759328
16.02564103   0.00759328
16.03849238   0.00593450
16.03849238   0.00593450
16.03849238   0.00593450
16.05136437   0.00761536
16.05136437   0.00761536
16.05136437   0.00761536
16.05136437   0.00761536
16.06425703   0.00595549
16.06425703   0.00595549
16.06425703   0.00595549
16.07717042   0.00763822
16.07717042   0.00763822
16.07717042   0.00763822
16.07717042   0.00763822
16.08159998   0.18024434
16.09010459   0.00597725
16.09010459   0.00597725
16.09010459   0.00597725
16.10305958   0.00766185
16.10305958   0.00766185
16.10305958   0.00766185
16.10305958   0.00766185
16.11603546   0.00599976
16.11603546   0.00599976
16.11603546   0.00599976
16.12900000   0.00550000
16.12900000   0.00550000
16.12903226   0.00768623
16.12903226   0.00768623
16.12903226   0.00768623
16.12903226   0.00768623
16.14205004   0.00602301
16.14205004   0.00602301
16.14205004   0.00602301
16.15508885   0.00771136
16.15508885   0.00771136
16.15508885   0.00771136
16.15508885   0.00771136
16.16814875   0.00604698
16.16814875   0.00604698
16.16814875   0.00604698
16.18122977   0.00773724
16.18122977   0.00773724
16.18122977   0.00773724
16.18122977   0.00773724
16.19433198   0.00607167
16.19433198   0.00607167
16.19433198   0.00607167
16.20745543   0.00776386
16.20745543   0.00776386
16.20745543   0.00776386
16.20745543   0.00776386
16.22060016   0.00609707
16.22060016   0.00609707
16.22060016   0.00609707
16.23376623   0.00779120
16.23376623   0.00779120
16.23376623   0.00779120
16.23376623   0.00779120
16.24695370   0.00612318
16.24695370   0.00612318
16.24695370   0.00612318
16.26016260   0.00781928
16.26016260   0.00781928
16.26016260   0.00781928
16.26016260   0.00781928
16.27339300   0.00614997
16.27339300   0.00614997
16.27339300   0.00614997
16.28664495   0.00784808
16.28664495   0.00784808
16.28664495   0.00784808
16.28664495   0.00784808
16.29991850   0.00617746
16.29991850   0.00617746
16.29991850   0.00617746
16.31321370   0.00787759
16.31321370   0.00787759
16.31321370   0.00787759
16.31321370   0.00787759
16.31758687   0.18724406
16.32653061   0.00620563
16.32653061   0.00620563
16.32653061   0.00620563
16.33986928   0.00790783
16.33986928   0.00790783
16.33986928   0.00790783
16.33986928   0.00790783
16.34980153   0.02323786
16.35322976   0.00623448
16.35322976   0.00623448
16.35322976   0.00623448
16.36661211   0.00793877
16.36661211   0.00793877
16.36661211   0.00793877
16.36661211   0.00793877
16.38001638   0.00626401
16.38001638   0.00626401
16.38001638   0.00626401
16.39300000   0.00550000
16.39300000   0.00550000
16.39344262   0.00797043
16.39344262   0.00797043
16.39344262   0.00797043
16.39344262   0.00797043
16.40689089   0.00629420
16.40689089   0.00629420
16.40689089   0.00629420
16.42036125   0.00800280
16.42036125   0.00800280
16.42036125   0.00800280
16.42036125   0.00800280
16.43385374   0.00632506
16.43385374   0.00632506
16.43385374   0.00632506
16.44736842   0.00803588
16.44736842   0.00803588
16.44736842   0.00803588
16.44736842   0.00803588
16.46090535   0.00635659
16.46090535   0.00635659
16.46090535   0.00635659
16.47446458   0.00806967
16.47446458   0.00806967
16.47446458   0.00806967
16.47446458   0.00806967
16.48804617   0.00638877
16.48804617   0.00638877
16.48804617   0.00638877
16.50165017   0.00810417
16.50165017   0.00810417
16.50165017   0.00810417
16.50165017   0.00810417
16.51527663   0.00642162
16.51527663   0.00642162
16.51527663   0.00642162
16.52892562   0.00813938
16.52892562   0.00813938
16.52892562   0.00813938
16.52892562   0.00813938
16.54259719   0.00645513
16.54259719   0.00645513
16.54259719   0.00645513
16.55629139   0.00817530
16.55629139   0.00817530
16.55629139   0.00817530
16.55629139   0.00817530
16.57000829   0.00648929
16.57000829   0.00648929
16.57000829   0.00648929
16.58374793   0.00821193
16.58374793   0.00821193
16.58374793   0.00821193
16.58374793   0.00821193
16.59751037   0.00652411
16.59751037   0.00652411
16.59751037   0.00652411
16.61129568   0.00824927
16.61129568   0.00824927
16.61129568   0.00824927
16.61129568   0.00824927
16.62510391   0.00655960
16.62510391   0.00655960
16.62510391   0.00655960
16.63893511   0.00828733
16.63893511   0.00828733
16.63893511   0.00828733
16.63893511   0.00828733
16.65278934   0.00659574
16.65278934   0.00659574
16.65278934   0.00659574
16.66666667   0.00832612
16.66666667   0.00832612
16.66666667   0.00832612
16.66666667   0.00832612
16.66700000   0.00600000
16.66700000   0.00600000
16.67125019   0.17838980
16.68056714   0.00663254
16.68056714   0.00663254
16.68056714   0.00663254
16.69449082   0.00836562
16.69449082   0.00836562
16.69449082   0.00836562
16.69449082   0.00836562
16.70843776   0.00667000
16.70843776   0.00667000
16.70843776   0.00667000
16.72240803   0.00840584
16.72240803   0.00840584
16.72240803   0.00840584
16.72240803   0.00840584
16.73640167   0.00670812
16.73640167   0.00670812
16.73640167   0.00670812
16.75041876   0.00844680
16.75041876   0.00844680
16.75041876   0.00844680
16.75041876   0.00844680
16.76445935   0.00674691
16.76445935   0.00674691
16.76445935   0.00674691
16.77852349   0.00848849
16.77852349   0.00848849
16.77852349   0.00848849
16.77852349   0.00848849
16.79261125   0.00678637
16.79261125   0.00678637
16.79261125   0.00678637
16.80672269   0.00853091
16.80672269   0.00853091
16.80672269   0.00853091
16.80672269   0.00853091
16.82085786   0.00682650
16.82085786   0.00682650
16.82085786   0.00682650
16.83501684   0.00857408
16.83501684   0.00857408
16.83501684   0.00857408
16.83501684   0.00857408
16.84919966   0.00686730
16.84919966   0.00686730
16.84919966   0.00686730
16.86340641   0.00861799
16.86340641   0.00861799
16.86340641   0.00861799
16.86340641   0.00861799
16.87763713   0.00690878
16.87763713   0.00690878
16.87763713   0.00690878
16.89189189   0.00866265
16.89189189   0.00866265
16.89189189   0.00866265
16.89189189   0.00866265
16.90185005   0.17387063
16.90617075   0.00695094
16.90617075   0.00695094
16.90617075   0.00695094
16.90723708   0.18538951
16.92047377   0.00870807
16.92047377   0.00870807
16.92047377   0.00870807
16.92047377   0.00870807
16.93480102   0.00699378
16.93480102   0.00699378
16.93480102   0.00699378
16.94900000   0.00650000
16.94900000   0.00650000
16.94915254   0.00875426
16.94915254   0.00875426
16.94915254   0.00875426
16.94915254   0.00875426
16.96352841   0.00703732
16.96352841   0.00703732
16.96352841   0.00703732
16.97792869   0.00880121
16.97792869   0.00880121
16.97792869   0.00880121
16.97792869   0.00880121
16.99235344   0.00708155
16.99235344   0.00708155
16.99235344   0.00708155
17.00680272   0.00884895
17.00680272   0.00884895
17.00680272   0.00884895
17.00680272   0.00884895
17.01141985   0.03424489
17.02127660   0.00712647
17.02127660   0.00712647
17.02127660   0.00712647
17.03577513   0.00889746
17.03577513   0.00889746
17.03577513   0.00889746
17.03577513   0.00889746
17.03930549   0.17368393
17.05029838   0.00717211
17.05029838   0.00717211
17.05029838   0.00717211
17.06484642   0.00894676
17.06484642   0.00894676
17.06484642   0.00894676
17.06484642   0.00894676
17.07941930   0.00721845
17.07941930   0.00721845
17.07941930   0.00721845
17.09401709   0.00899687
17.09401709   0.00899687
17.09401709   0.00899687
17.09401709   0.00899687
17.10863986   0.00726551
17.10863986   0.00726551
17.10863986   0.00726551
17.12328767   0.00904778
17.12328767   0.00904778
17.12328767   0.00904778
17.12328767   0.00904778
17.13796058   0.00731330
17.13796058   0.00731330
17.13796058   0.00731330
17.15265866   0.00909950
17.15265866   0.00909950
17.15265866   0.00909950
17.15265866   0.00909950
17.16738197   0.00736181
17.16738197   0.00736181
17.16738197   0.00736181
17.18213058   0.00915205
17.18213058   0.00915205
17.18213058   0.00915205
17.18213058   0.00915205
17.19055315   0.17891144
17.19690456   0.00741106
17.19690456   0.00741106
17.19690456   0.00741106
17.21170396   0.00920543
17.21170396   0.00920543
17.21170396   0.00920543
17.21170396   0.00920543
17.22652885   0.00746106
17.22652885   0.00746106
17.22652885   0.00746106
17.24100000   0.00700000
17.24100000   0.00700000
17.24137931   0.00748634
17.24137931   0.00748634
17.24137931   0.00748634
17.24137931   0.01457956
17.25625539   0.00751181
17.25625539   0.00751181
17.25625539   0.00751181
17.27115717   0.00931472
17.27115717   0.00931472
17.27115717   0.00931472
17.27115717   0.00931472
17.28608470   0.00756332
17.28608470   0.00756332
17.28608470   0.00756332
17.30103806   0.00937065
17.30103806   0.00937065
17.30103806   0.00937065
17.30103806   0.00937065
17.31601732   0.00761559
17.31601732   0.00761559
17.31601732   0.00761559
17.33102253   0.00942745
17.33102253   0.00942745
17.33102253   0.00942745
17.33102253   0.00942745
17.34175413   0.17870608
17.34605377   0.00766865
17.34605377   0.00766865
17.34605377   0.00766865
17.36111111   0.00948513
17.36111111   0.00948513
17.36111111   0.00948513
17.36111111   0.00948513
17.37619461   0.00772249
17.37619461   0.00772249
17.37619461   0.00772249
17.39130435   0.00954370
17.39130435   0.00954370
17.39130435   0.00954370
17.39130435   0.00954370
17.40644038   0.00777712
17.40644038   0.00777712
17.40644038   0.00777712
17.42160279   0.00960318
17.42160279   0.00960318
17.42160279   0.00960318
17.42160279   0.00960318
17.43679163   0.00783256
17.43679163   0.00783256
17.43679163   0.00783256
17.45200698   0.00966357
17.45200698   0.00966357
17.45200698   0.00966357
17.45200698   0.00966357
17.46724891   0.00788881
17.46724891   0.00788881
17.46724891   0.00788881
17.48251748   0.00972489
17.48251748   0.00972489
17.48251748   0.00972489
17.48251748   0.00972489
17.49295512   0.17850071
17.49781277   0.00794589
17.49781277   0.00794589
17.49781277   0.00794589
17.51313485   0.00978715
17.51313485   0.00978715
17.51313485   0.00978715
17.51313485   0.00978715
17.52848379   0.00800380
17.52848379   0.00800380
17.52848379   0.00800380
17.54385965   0.00985036
17.54385965   0.00985036
17.54385965   0.00985036
17.54385965   0.00985036
17.54400000   0.00750000
17.54400000   0.00750000
17.55926251   0.00806256
17.55926251   0.00806256
17.55926251   0.00806256
17.57469244   0.00991453
17.57469244   0.00991453
17.57469244   0.00991453
17.57469244   0.00991453
17.59014952   0.00812218
17.59014952   0.00812218
17.59014952   0.00812218
17.60563380   0.00997968
17.60563380   0.00997968
17.60563380   0.00997968
17.60563380   0.00997968
17.62114537   0.00818266
17.62114537   0.00818266
17.62114537   0.00818266
17.63668430   0.01004582
17.63668430   0.01004582
17.63668430   0.01004582
17.63668430   0.01004582
17.65225066   0.00824402
17.65225066   0.00824402
17.65225066   0.00824402
17.65790165   0.17827667
17.66784452   0.01011297
17.66784452   0.01011297
17.66784452   0.01011297
17.66784452   0.01011297
17.68346596   0.00830628
17.68346596   0.00830628
17.68346596   0.00830628
17.69911504   0.01018114
17.69911504   0.01018114
17.69911504   0.01018114
17.69911504   0.01018114
17.71479185   0.00836944
17.71479185   0.00836944
17.71479185   0.00836944
17.73049645   0.01025034
17.73049645   0.01025034
17.73049645   0.01025034
17.73049645   0.01025034
17.74622893   0.00843352
17.74622893   0.00843352
17.74622893   0.00843352
17.76198934   0.01032060
17.76198934   0.01032060
17.76198934   0.01032060
17.76198934   0.01032060
17.77777778   0.00849853
17.77777778   0.00849853
17.77777778   0.00849853
17.79359431   0.01039192
17.79359431   0.01039192
17.79359431   0.01039192
17.79359431   0.01039192
17.80943900   0.00856449
17.80943900   0.00856449
17.80943900   0.00856449
17.82284817   0.17805264
17.82531194   0.01046432
17.82531194   0.01046432
17.82531194   0.01046432
17.82531194   0.01046432
17.84121320   0.00863140
17.84121320   0.00863140
17.84121320   0.00863140
17.85700000   0.00850000
17.85700000   0.00850000
17.85714286   0.01053782
17.85714286   0.01053782
17.85714286   0.01053782
17.85714286   0.01053782
17.87310098   0.00869929
17.87310098   0.00869929
17.87310098   0.00869929
17.88908766   0.01061243
17.88908766   0.01061243
17.88908766   0.01061243
17.88908766   0.01061243
17.90510295   0.00876817
17.90510295   0.00876817
17.90510295   0.00876817
17.92114695   0.01068818
17.92114695   0.01068818
17.92114695   0.01068818
17.92114695   0.01068818
17.93721973   0.00883805
17.93721973   0.00883805
17.93721973   0.00883805
17.95332136   0.01076507
17.95332136   0.01076507
17.95332136   0.01076507
17.95332136   0.01076507
17.96945193   0.00890895
17.96945193   0.00890895
17.96945193   0.00890895
17.98143511   0.03413740
17.98561151   0.01653822
17.98561151   0.00894478
17.98561151   0.00894478
17.98561151   0.00894478
18.00180018   0.00898088
18.00180018   0.00898088
18.00180018   0.00898088
18.01526245   0.17507482
18.01801802   0.01092240
18.01801802   0.01092240
18.01801802   0.01092240
18.01801802   0.01092240
18.03426510   0.00905386
18.03426510   0.00905386
18.03426510   0.00905386
18.05054152   0.01100286
18.05054152   0.01100286
18.05054152   0.01100286
18.05054152   0.01100286
18.06684734   0.00912792
18.06684734   0.00912792
18.06684734   0.00912792
18.08318264   0.01108455
18.08318264   0.01108455
18.08318264   0.01108455
18.08318264   0.01108455
18.09954751   0.00920305
18.09954751   0.00920305
18.09954751   0.00920305
18.11594203   0.01116748
18.11594203   0.01116748
18.11594203   0.01116748
18.11594203   0.01116748
18.13236627   0.00927929
18.13236627   0.00927929
18.13236627   0.00927929
18.14882033   0.01125169
18.14882033   0.01125169
18.14882033   0.01125169
18.14882033   0.01125169
18.16530427   0.00935666
18.16530427   0.00935666
18.16530427   0.00935666
18.18181818   0.01133718
18.18181818   0.01133718
18.18181818   0.01133718
18.18181818   0.01133718
18.18200000   0.00850000
18.18200000   0.00850000
18.19836215   0.00943516
18.19836215   0.00943516
18.19836215   0.00943516
18.21493625   0.01142398
18.21493625   0.01142398
18.21493625   0.01142398
18.21493625   0.01142398
18.23154057   0.00951482
18.23154057   0.00951482
18.23154057   0.00951482
18.24817518   0.01151212
18.24817518   0.01151212
18.24817518   0.01151212
18.24817518   0.01151212
18.26265891   0.17202233
18.26484018   0.00959567
18.26484018   0.00959567
18.26484018   0.00959567
18.28153565   0.01160162
18.28153565   0.01160162
18.28153565   0.01160162
18.28153565   0.01160162
18.29826167   0.00967771
18.29826167   0.00967771
18.29826167   0.00967771
18.31501832   0.01169249
18.31501832   0.01169249
18.31501832   0.01169249
18.31501832   0.01169249
18.33180568   0.00976097
18.33180568   0.00976097
18.33180568   0.00976097
18.34862385   0.01178477
18.34862385   0.01178477
18.34862385   0.01178477
18.34862385   0.01178477
18.36547291   0.00984548
18.36547291   0.00984548
18.36547291   0.00984548
18.38235294   0.01187848
18.38235294   0.01187848
18.38235294   0.01187848
18.38235294   0.01187848
18.39926403   0.00993125
18.39926403   0.00993125
18.39926403   0.00993125
18.41620626   0.01197365
18.41620626   0.01197365
18.41620626   0.01197365
18.41620626   0.01197365
18.43317972   0.01001830
18.43317972   0.01001830
18.43317972   0.01001830
18.45018450   0.01207030
18.45018450   0.01207030
18.45018450   0.01207030
18.45018450   0.01207030
18.46722068   0.01010666
18.46722068   0.01010666
18.46722068   0.01010666
18.48265763   0.17987293
18.48428835   0.01216845
18.48428835   0.01216845
18.48428835   0.01216845
18.48428835   0.01216845
18.50138760   0.01019636
18.50138760   0.01019636
18.50138760   0.01019636
18.51851852   0.01226814
18.51851852   0.01226814
18.51851852   0.01226814
18.51851852   0.01226814
18.51900000   0.00950000
18.51900000   0.00950000
18.53568119   0.01028742
18.53568119   0.01028742
18.53568119   0.01028742
18.55287570   0.01236940
18.55287570   0.01236940
18.55287570   0.01236940
18.55287570   0.01236940
18.57010214   0.01037985
18.57010214   0.01037985
18.57010214   0.01037985
18.58736059   0.01247225
18.58736059   0.01247225
18.58736059   0.01247225
18.58736059   0.01247225
18.60465116   0.01047370
18.60465116   0.01047370
18.60465116   0.01047370
18.62197393   0.01257672
18.62197393   0.01257672
18.62197393   0.01257672
18.62197393   0.01257672
18.63932898   0.01056898
18.63932898   0.01056898
18.63932898   0.01056898
18.65671642   0.01268284
18.65671642   0.01268284
18.65671642   0.01268284
18.65671642   0.01268284
18.67413632   0.01066572
18.67413632   0.01066572
18.67413632   0.01066572
18.69158879   0.01279065
18.69158879   0.01279065
18.69158879   0.01279065
18.69158879   0.01279065
18.70907390   0.01076394
18.70907390   0.01076394
18.70907390   0.01076394
18.72659176   0.01290018
18.72659176   0.01290018
18.72659176   0.01290018
18.72659176   0.01290018
18.73003075   0.17410400
18.74414246   0.01086369
18.74414246   0.01086369
18.74414246   0.01086369
18.76172608   0.01301146
18.76172608   0.01301146
18.76172608   0.01301146
18.76172608   0.01301146
18.77934272   0.01096498
18.77934272   0.01096498
18.77934272   0.01096498
18.79699248   0.01312452
18.79699248   0.01312452
18.79699248   0.01312452
18.79699248   0.01312452
18.81467545   0.01106785
18.81467545   0.01106785
18.81467545   0.01106785
18.83239171   0.01323940
18.83239171   0.01323940
18.83239171   0.01323940
18.83239171   0.01323940
18.85014138   0.01117232
18.85014138   0.01117232
18.85014138   0.01117232
18.86750952   0.17663374
18.86792453   0.01335614
18.86792453   0.01335614
18.86792453   0.01335614
18.86792453   0.01335614
18.86800000   0.01050000
18.86800000   0.01050000
18.88574127   0.01127844
18.88574127   0.01127844
18.88574127   0.01127844
18.90359168   0.01347477
18.90359168   0.01347477
18.90359168   0.01347477
18.90359168   0.01347477
18.92147588   0.01138622
18.92147588   0.01138622
18.92147588   0.01138622
18.93939394   0.01359532
18.93939394   0.01359532
18.93939394   0.01359532
18.93939394   0.01359532
18.95734597   0.01149571
18.95734597   0.01149571
18.95734597   0.01149571
18.97533207   0.01371785
18.97533207   0.01371785
18.97533207   0.01371785
18.97533207   0.01371785
18.99335233   0.01160694
18.99335233   0.01160694
18.99335233   0.01160694
19.01140684   0.01384239
19.01140684   0.01384239
19.01140684   0.01384239
19.01140684   0.01384239
19.02949572   0.01171995
19.02949572   0.01171995
19.02949572   0.01171995
19.03987786   0.04510046
19.04761905   0.01396897
19.04761905   0.01396897
19.04761905   0.01396897
19.04761905   0.01396897
19.06577693   0.01183476
19.06577693   0.01183476
19.06577693   0.01183476
19.07369269   0.17635370
19.08396947   0.01189286
19.08396947   0.01189286
19.08396947   0.01189286
19.08396947   0.02071201
19.10219675   0.01195142
19.10219675   0.01195142
19.10219675   0.01195142
19.12045889   0.01422846
19.12045889   0.01422846
19.12045889   0.01422846
19.12045889   0.01422846
19.13875598   0.01206997
19.13875598   0.01206997
19.13875598   0.01206997
19.15708812   0.01436145
19.15708812   0.01436145
19.15708812   0.01436145
19.15708812   0.01436145
19.17545542   0.01219044
19.17545542   0.01219044
19.17545542   0.01219044
19.19385797   0.01449666
19.19385797   0.01449666
19.19385797   0.01449666
19.19385797   0.01449666
19.21117146   0.17888344
19.21229587   0.01231288
19.21229587   0.01231288
19.21229587   0.01231288
19.23076923   0.02141206
19.23076923   0.01237485
19.23076923   0.01237485
19.23076923   0.01237485
19.23100000   0.01150000
19.23100000   0.01150000
19.24927815   0.01243732
19.24927815   0.01243732
19.24927815   0.01243732
19.26782274   0.01477396
19.26782274   0.01477396
19.26782274   0.01477396
19.26782274   0.01477396
19.28640309   0.01256382
19.28640309   0.01256382
19.28640309   0.01256382
19.30501931   0.01491614
19.30501931   0.01491614
19.30501931   0.01491614
19.30501931   0.01491614
19.32367150   0.01269241
19.32367150   0.01269241
19.32367150   0.01269241
19.34235977   0.01506074
19.34235977   0.01506074
19.34235977   0.01506074
19.34235977   0.01506074
19.36108422   0.01282313
19.36108422   0.01282313
19.36108422   0.01282313
19.37984496   0.01520781
19.37984496   0.01520781
19.37984496   0.01520781
19.37984496   0.01520781
19.39864210   0.01295605
19.39864210   0.01295605
19.39864210   0.01295605
19.40358574   0.17590562
19.41747573   0.01535741
19.41747573   0.01535741
19.41747573   0.01535741
19.41747573   0.01535741
19.43634597   0.01309119
